price,crime_rate,resid_area,air_qual,room_num,age,teachers,poor_prop,n_hos_beds,n_hot_rooms,rainfall,log_crime_rate,moy_dist,airport_YES,waterbody_Lake,waterbody_Lake and River,waterbody_River
31.1,0.02187,32.93,0.401,6.8,9.9,24.4,5.03,6.822,13.2488,24,0.02163428212514976,6.22,0,0,0,1
29.1,0.01439,32.93,0.401,6.604,18.8,24.4,4.38,9.282,14.2328,59,0.014287446608069455,6.22,0,0,0,1
50.0,0.01381,30.46,0.42200000000000004,7.875,32.0,25.6,2.97,8.2,14.4,26,0.013715510885941319,5.65,1,0,0,1
33.3,0.04011,31.52,0.40399999999999997,7.287000000000001,34.1,27.4,4.08,7.266,15.2664,20,0.03932647679087991,7.31,1,0,1,0
30.3,0.04666,31.52,0.40399999999999997,7.107,36.6,27.4,8.61,6.906000000000001,14.2424,24,0.045604141805015756,7.3100000000000005,1,0,1,0
34.6,0.03768,31.52,0.40399999999999997,7.274,38.3,27.4,6.62,10.192,14.2768,43,0.036987452050280534,7.3100000000000005,0,1,0,0
34.9,0.0315,31.47,0.40299999999999997,6.975,15.3,23.0,4.56,7.997999999999999,13.2792,24,0.03101405352916954,7.6525,1,0,0,0
32.9,0.01778,31.47,0.40299999999999997,7.135,13.9,23.0,4.45,5.957999999999999,10.2632,22,0.017623784753549334,7.6525,0,1,0,0
24.1,0.03445,32.03,0.415,6.162000000000001,38.4,25.3,7.43,7.782,12.1928,32,0.03386988450761529,6.2725,1,0,0,1
42.3,0.021769999999999998,32.03,0.415,7.61,15.7,25.3,3.11,10.546,14.3384,30,0.02153641753052468,6.2675,0,0,1,0
48.5,0.0351,32.68,0.4161,7.853,33.2,25.3,3.81,8.77,11.388,22,0.034498040407567356,5.1175,0,0,0,0
50.0,0.02009,32.68,0.4161,8.033999999999999,31.9,25.3,2.88,8.9,15.4,51,0.019890858697792706,5.120000000000001,1,0,0,1
22.6,0.13642,40.59,0.489,5.891,22.3,21.4,10.87,7.952000000000001,15.1808,26,0.12788297027984555,3.9475000000000002,1,0,0,1
24.4,0.22969,40.59,0.489,6.3260000000000005,52.5,21.4,10.97,6.688,11.1952,52,0.20676210509846782,4.3575,1,0,0,1
22.5,0.25199,40.59,0.489,5.7829999999999995,72.7,21.4,18.06,7.95,10.18,38,0.22473428542556143,4.3525,1,0,0,0
24.4,0.13587,40.59,0.489,6.064,59.1,21.4,14.66,6.888,14.1952,31,0.1273988771308717,4.24,1,0,0,0
20.0,0.43571000000000004,40.59,0.489,5.343999999999999,100.0,21.4,23.09,7.9,13.16,60,0.3616595003706893,3.875,0,0,0,0
21.7,0.17446,40.59,0.489,5.96,92.1,21.4,17.27,8.033999999999999,12.1736,36,0.16080846749132485,3.875,1,0,0,0
19.3,0.37578,40.59,0.489,5.404,88.6,21.4,23.98,5.986000000000001,14.1544,39,0.31902084300745703,3.665,0,0,0,1
22.4,0.21719000000000002,40.59,0.489,5.807,53.8,21.4,16.03,6.848,13.1792,20,0.19654492343019744,3.6525,1,0,0,1
28.1,0.14052,40.59,0.489,6.375,32.3,21.4,9.38,7.562,10.2248,6,0.13148429875689607,3.9450000000000003,1,0,0,0
23.7,0.28955,40.59,0.489,5.412000000000001,9.8,21.4,29.55,5.6739999999999995,11.1896,21,0.2542933203064257,3.59,1,0,0,0
25.0,0.19802,40.59,0.489,6.182,42.4,21.4,9.47,7.899767068273099,12.2,30,0.18067019404472426,3.9475000000000007,1,1,0,0
23.3,0.0456,43.89,0.55,5.888,56.0,23.6,13.51,5.466,12.1864,22,0.04459088332787522,3.1125,1,0,1,0
28.7,0.07013,43.89,0.55,6.642,85.1,23.6,9.69,9.274,14.2296,23,0.06778013642095812,3.42,0,0,0,0
21.5,0.11069000000000001,43.89,0.55,5.9510000000000005,93.8,23.6,17.92,8.73,14.172,49,0.10498144381917446,2.8899999999999997,1,0,0,0
23.0,0.11425,43.89,0.55,6.372999999999999,92.4,23.6,10.5,6.16,13.184000000000001,21,0.10818153284452811,3.3649999999999998,1,0,0,0
26.7,0.35809,36.2,0.507,6.9510000000000005,88.5,22.6,9.71,8.734,11.2136,23,0.3060793008727377,2.86,0,0,0,1
21.7,0.40771,36.2,0.507,6.164,91.3,22.6,21.46,5.734,14.1736,37,0.341964270612869,3.0475,1,0,0,0
27.5,0.62356,36.2,0.507,6.879,77.7,22.6,9.93,9.45,12.22,50,0.48462126906911684,3.2725,1,0,1,0
30.1,0.6147,36.2,0.507,6.617999999999999,80.8,22.6,7.6,9.702,12.2408,39,0.47914918090543834,3.27,1,0,0,1
44.8,0.31533,36.2,0.504,8.266,78.3,22.6,4.14,6.796,12.3584,47,0.2740875847172426,2.895,1,1,0,0
50.0,0.52693,36.2,0.504,8.725,83.0,22.6,4.63,7.5,13.4,20,0.42325918366642196,2.8925,1,0,0,1
37.6,0.38214000000000004,36.2,0.504,8.04,86.5,22.6,3.13,5.952000000000001,10.3008,54,0.32363302267493316,3.215,1,0,1,0
31.6,0.41238,36.2,0.504,7.162999999999999,79.9,22.6,6.36,6.332000000000001,10.2528,34,0.34527622467730223,3.2175,0,0,0,1
46.7,0.29819,36.2,0.504,7.686,17.0,22.6,3.92,10.134,14.3736,43,0.26097098661421536,3.3774999999999995,1,1,0,0
31.5,0.44178,36.2,0.504,6.5520000000000005,21.4,22.6,3.76,7.33,15.252,47,0.3658784613426783,3.3725,1,0,0,0
24.3,0.537,36.2,0.504,5.981,68.1,22.6,11.65,8.286,10.1944,59,0.42983246455645874,3.6750000000000003,0,0,0,0
31.7,0.46296000000000004,36.2,0.504,7.412000000000001,76.9,22.6,5.25,6.734,10.2536,26,0.38046178058424046,3.6725,1,0,0,0
41.7,0.57529,36.2,0.507,8.337,73.3,22.6,2.47,6.6339999999999995,11.3336,28,0.45443938231243064,3.84,1,0,0,1
48.3,0.33147,36.2,0.507,8.247,70.4,22.6,3.95,9.066,11.3864,23,0.28628359503792583,3.6500000000000004,1,0,0,0
29.0,0.44791000000000003,36.2,0.507,6.726,66.5,22.6,8.05,9.88,13.232000000000001,32,0.3701211373357089,3.6525,1,0,0,1
24.0,0.33045,36.2,0.507,6.086,61.5,22.6,10.88,9.18,14.192,57,0.2855172308722697,3.6500000000000004,1,0,0,0
25.1,0.52058,36.2,0.507,6.631,76.5,22.6,9.54,9.402000000000001,15.2008,36,0.41909184102282127,4.1475,1,0,1,0
31.5,0.51183,36.2,0.507,7.358,71.6,22.6,4.73,10.53,12.252,34,0.4133208375737469,4.1475,1,0,0,1
23.7,0.08244,34.93,0.428,6.481,18.5,23.4,6.36,7.374,12.1896,48,0.07921775210662894,6.1899999999999995,1,0,1,0
23.3,0.09252,34.93,0.428,6.606,42.2,23.4,7.37,5.566,15.1864,51,0.0884869544561993,6.1899999999999995,0,0,1,0
27.0,0.11329000000000002,34.93,0.428,6.897,54.3,23.4,11.38,10.24,11.216,24,0.10731959540732408,6.335000000000001,1,0,0,0
20.1,0.10612,34.93,0.428,6.095,65.1,23.4,12.4,8.302,13.1608,41,0.10085839631038274,6.335,0,0,0,0
22.2,0.1029,34.93,0.428,6.358,52.9,23.4,11.22,6.044,10.1776,42,0.09794307432996417,7.035,1,0,0,1
23.7,0.12757000000000002,34.93,0.428,6.393,7.8,23.4,5.19,7.374,15.1896,26,0.1200648747247548,7.0375,1,0,0,1
17.6,0.20608,35.86,0.431,5.593,76.5,20.9,12.5,6.252000000000001,12.1408,42,0.1873754310966336,7.955,0,0,0,0
18.5,0.19133,35.86,0.431,5.605,70.2,20.9,18.46,9.27,10.148,59,0.17507033007976175,7.955,1,0,0,0
24.3,0.33983,35.86,0.431,6.108,34.9,20.9,9.16,7.086,11.1944,25,0.29254274024304827,8.055,1,0,0,0
20.5,0.19657,35.86,0.431,6.226,79.2,20.9,10.15,9.81,12.164000000000001,31,0.17945913062491262,8.055,0,0,0,1
24.5,0.16439,35.86,0.431,6.433,49.1,20.9,9.52,8.39,15.196,43,0.15219734473840293,7.8275,1,0,0,1
26.2,0.19072999999999998,35.86,0.431,6.718,17.5,20.9,6.56,9.324,11.2096,39,0.17456656442088758,7.824999999999999,1,0,0,0
24.4,0.1403,35.86,0.431,6.487,13.0,20.9,5.9,6.188,14.1952,38,0.13129138568117577,7.3975,1,0,0,1
24.8,0.21409,35.86,0.431,6.438,8.9,20.9,3.59,10.296,12.1984,50,0.19399482498004614,7.3975,0,1,0,0
29.6,0.08221,35.86,0.431,6.957000000000001,6.8,20.9,3.53,8.992,12.2368,57,0.07900524661995376,8.905000000000001,0,0,1,0
42.8,0.36894,35.86,0.431,8.259,8.4,20.9,3.54,10.856,13.3424,53,0.31403671773445885,8.9075,0,0,0,1
21.9,0.04819,33.64,0.392,6.108,32.0,23.6,6.57,6.537999999999999,12.1752,56,0.04706486717633031,9.217500000000001,0,0,0,1
20.9,0.035480000000000005,33.64,0.392,5.876,19.1,23.6,9.25,7.818,15.1672,31,0.034865087326079354,9.22,0,0,0,0
44.0,0.015380000000000001,33.75,0.39399999999999996,7.454,34.2,24.1,3.11,6.68,13.352,38,0.01526292666591232,6.335,0,0,0,1
50.0,0.61154,33.97,0.647,8.704,86.9,27.0,5.12,8.6,11.4,54,0.47719024356009226,1.8025,1,0,0,1
36.0,0.66351,33.97,0.647,7.332999999999999,100.0,27.0,7.79,8.02,15.288,58,0.508929827880027,1.8925000000000003,1,0,0,1
30.1,0.65665,33.97,0.647,6.8420000000000005,100.0,27.0,6.9,7.3020000000000005,11.2408,40,0.5047974910276488,2.0125,1,0,0,1
33.8,0.5401100000000001,33.97,0.647,7.202999999999999,81.8,27.0,9.59,7.899767068273099,11.2704,21,0.4318538424460675,2.1125,1,1,0,0
43.1,0.5341199999999999,33.97,0.647,7.52,89.4,27.0,7.26,6.662000000000001,11.3448,24,0.4279569267433912,2.1375,1,0,1,0
48.8,0.5201399999999999,33.97,0.647,8.398,91.5,27.0,5.91,10.076,15.3904,24,0.4188024358799136,2.2875,1,0,0,1
31.0,0.82526,33.97,0.647,7.327000000000001,94.5,27.0,11.25,5.72,11.248,60,0.6017224426405978,2.08,1,0,0,0
36.5,0.55007,33.97,0.647,7.206,91.6,27.0,8.1,8.53,14.292,36,0.43830009120173735,1.93,1,0,0,1
22.8,0.76162,33.97,0.647,5.56,62.8,27.0,10.45,7.456,13.1824,59,0.5662338402369981,1.9850000000000003,0,0,0,0
30.7,0.7857,33.97,0.647,7.013999999999999,84.6,27.0,14.79,6.114,10.2456,41,0.5798104952209419,2.1325,0,0,0,1
50.0,0.57834,33.97,0.575,8.297,67.0,27.0,7.44,8.0,15.4,42,0.4563736618258476,2.42,1,0,0,0
43.5,0.5405,33.97,0.575,7.47,52.6,27.0,3.16,9.07,15.347999999999999,43,0.43210703905458553,2.87,0,1,0,0
20.7,0.09065,36.96,0.46399999999999997,5.92,61.5,21.4,13.65,10.414000000000001,14.1656,29,0.08677384878203838,3.9175,0,0,1,0
21.1,0.29916,36.96,0.46399999999999997,5.856,42.1,21.4,13.0,6.222,15.1688,27,0.261717901773971,4.43,1,0,0,0
25.2,0.16211,36.96,0.46399999999999997,6.24,16.3,21.4,6.59,6.604,10.2016,25,0.15023731832110337,4.43,0,0,0,1
24.4,0.1146,36.96,0.46399999999999997,6.537999999999999,58.7,21.4,7.73,8.488,13.1952,40,0.10849559615329896,3.9175,1,0,0,1
35.2,0.22188000000000002,36.96,0.46399999999999997,7.691,51.8,21.4,6.58,6.004,10.2816,39,0.20039065625483235,4.3675,1,0,0,1
32.4,0.05644,36.41,0.447,6.757999999999999,32.9,22.4,3.53,10.648,12.2592,30,0.05490476516928601,4.08,0,0,0,1
32.0,0.09604,36.41,0.447,6.854,42.8,22.4,2.98,8.84,12.255999999999998,23,0.09170368421021308,4.2675,1,0,0,1
33.2,0.10469,36.41,0.447,7.267,49.0,22.4,6.05,8.564,11.2656,35,0.0995647526237456,4.7875,0,1,0,0
33.1,0.061270000000000005,36.41,0.447,6.8260000000000005,27.6,22.4,4.16,6.2620000000000005,11.2648,21,0.05946630416666647,4.8625,0,0,0,1
29.1,0.07977999999999999,36.41,0.447,6.482,32.1,22.4,7.19,6.282,10.2328,38,0.07675731668200712,4.1375,1,0,0,1
35.1,0.21038,33.33,0.4429,6.812,32.2,25.1,4.85,9.602,12.2808,26,0.19093435989217727,4.1,0,1,0,0
45.4,0.03578,33.33,0.4429,7.82,64.5,25.1,3.76,7.108,10.3632,50,0.03515476607437538,4.695,0,0,0,0
35.4,0.03705,33.33,0.4429,6.968,37.2,25.1,4.59,8.508,14.2832,48,0.036380144092750526,5.245,1,0,0,0
46.0,0.06129,33.33,0.4429,7.645,49.7,25.1,3.01,8.72,12.368,25,0.05948514933476605,5.21,1,1,0,0
50.0,0.015009999999999999,31.21,0.401,7.922999999999999,24.8,26.4,3.16,8.7,13.4,20,0.014898464661966622,5.885,1,1,0,0
32.2,0.009059999999999999,32.97,0.4,7.087999999999999,20.8,24.7,7.85,7.843999999999999,12.2576,30,0.009019204420159998,7.307500000000001,1,0,1,0
22.0,0.01096,32.25,0.389,6.452999999999999,31.9,24.7,8.23,10.44,14.175999999999998,55,0.010900374468288333,7.3075,1,0,0,0
20.1,0.01965,31.76,0.385,6.23,31.5,21.8,12.93,8.302,10.1608,39,0.019459431156219023,9.0875,1,0,0,0
23.2,0.03871,35.32,0.405,6.209,31.3,23.4,7.14,9.964,14.1856,60,0.03797955862417438,7.32,1,1,0,0
22.3,0.0459,35.32,0.405,6.315,45.6,23.4,7.6,5.846,12.1784,22,0.0448777587780855,7.3175,0,0,0,1
24.8,0.04297,35.32,0.405,6.565,22.9,23.4,9.51,9.096,14.1984,60,0.04207241242184147,7.3175,0,0,0,0
28.5,0.035019999999999996,34.95,0.41100000000000003,6.861000000000001,27.9,20.8,3.33,8.07,11.228,53,0.0344207502021303,5.1175,1,0,0,1
37.3,0.07886,34.95,0.41100000000000003,7.148,27.7,20.8,3.56,8.146,10.2984,37,0.07590492808946418,5.1175,1,0,0,0
27.9,0.03615,34.95,0.41100000000000003,6.63,23.4,20.8,4.7,8.458,12.2232,37,0.03551192100135947,5.1175,0,0,0,1
23.9,0.08265,43.92,0.43700000000000006,6.127000000000001,18.4,24.0,8.58,7.278,14.1912,46,0.07941173942416178,5.505,1,0,0,1
21.7,0.08199,43.92,0.43700000000000006,6.0089999999999995,42.3,24.0,10.4,8.834,11.1736,23,0.07880193823740346,5.5025,0,1,0,0
28.6,0.12932000000000002,43.92,0.43700000000000006,6.678,31.1,24.0,6.27,6.972,10.2288,44,0.12161568167655983,5.96,1,0,0,1
27.1,0.053720000000000004,43.92,0.43700000000000006,6.5489999999999995,51.0,24.0,7.39,10.442,10.2168,26,0.05232676017776742,5.9624999999999995,0,0,0,0
20.3,0.14103,43.92,0.43700000000000006,5.79,58.0,24.0,15.84,7.606,11.1624,42,0.13193136325997015,6.32,1,0,0,0
22.5,0.06466000000000001,32.24,0.4,6.345,20.1,25.2,4.97,9.45,13.18,48,0.06265549936434223,7.8275,0,1,0,0
29.0,0.05561,32.24,0.4,7.041,10.0,25.2,4.74,7.98,11.232000000000001,36,0.05411879888749596,7.829999999999999,1,1,0,0
24.8,0.04417,32.24,0.4,6.871,47.4,25.2,6.07,9.096,11.1984,29,0.04322231145326903,7.827500000000001,1,0,0,1
22.0,0.03537,36.09,0.433,6.59,40.4,23.9,9.5,9.94,12.175999999999998,21,0.034758850756454795,5.494999999999999,1,0,0,1
26.4,0.09266,36.09,0.433,6.495,18.4,23.9,8.67,7.928,11.2112,42,0.08861509035364626,5.49,1,0,1,0
33.1,0.1,36.09,0.433,6.982,17.7,23.9,4.86,8.262,14.2648,34,0.09531017980432493,5.4925,0,0,0,0
36.1,0.05515,32.18,0.47200000000000003,7.236000000000001,41.1,21.6,6.93,6.922000000000001,10.2888,55,0.053682936916184865,4.0225,0,0,0,1
28.4,0.05479,32.18,0.47200000000000003,6.6160000000000005,58.1,21.6,8.93,6.568,15.2272,22,0.05334169498182321,3.37,0,0,0,0
33.4,0.07503,32.18,0.47200000000000003,7.42,71.9,21.6,6.47,10.668,12.2672,23,0.07234856816697781,3.1,1,0,0,1
28.2,0.049319999999999996,32.18,0.47200000000000003,6.849,70.3,21.6,7.53,10.464,12.2256,46,0.04814233532601417,3.1825,1,0,1,0
22.8,0.49298000000000003,39.9,0.544,6.635,82.5,21.6,4.54,7.156000000000001,11.1824,31,0.4007741226200408,3.3175,0,0,0,1
20.3,0.3494,39.9,0.544,5.972,76.7,21.6,9.97,10.106,11.1624,51,0.2996600492111879,3.1025,1,0,0,0
16.1,2.63548,39.9,0.544,4.973,37.8,21.6,12.64,7.322,11.1288,27,1.290741151786282,2.5175,0,0,0,1
22.1,0.7904100000000001,39.9,0.544,6.122000000000001,52.8,21.6,5.98,8.242,15.1768,46,0.582444643903983,2.6375,1,0,0,1
19.4,0.26169000000000003,39.9,0.544,6.023,90.4,21.6,11.72,6.287999999999999,13.1552,26,0.2324520921057716,2.8325,1,0,0,0
21.6,0.26938,39.9,0.544,6.266,82.8,21.6,7.9,8.832,14.1728,33,0.23852859229108628,3.2624999999999997,1,0,0,0
23.8,0.3692,39.9,0.544,6.567,87.3,21.6,9.28,9.576,13.1904,56,0.3142266276738932,3.6050000000000004,1,1,0,0
16.2,0.25356,39.9,0.544,5.705,77.7,21.6,11.5,6.724,12.1296,58,0.22598750344594104,3.945,0,0,0,1
17.8,0.31827,39.9,0.544,5.914,83.2,21.6,18.33,7.256,12.1424,43,0.2763202709424078,3.9975,0,0,0,1
19.8,0.24522,39.9,0.544,5.782,71.7,21.6,15.94,9.796,12.1584,50,0.21931222113316776,4.035,0,0,0,1
23.1,0.40202,39.9,0.544,6.382000000000001,67.2,21.6,10.36,5.562,10.1848,53,0.33791405384588485,3.5325,0,0,0,0
21.0,0.47547,39.9,0.544,6.1129999999999995,58.8,21.6,12.73,10.32,12.168,36,0.38897658310334066,4.0024999999999995,0,0,1,0
23.8,0.1676,37.38,0.493,6.426,52.3,20.4,7.2,6.776,13.1904,48,0.1549503599978226,4.5425,1,0,0,1
23.1,0.18159,37.38,0.493,6.376,54.3,20.4,6.87,7.7620000000000005,14.1848,40,0.16686098909834052,4.54,1,1,0,0
20.4,0.35114,37.38,0.493,6.041,49.9,20.4,7.7,8.908,13.1632,40,0.3009486805521662,4.7225,0,0,0,0
18.5,0.28392,37.38,0.493,5.707999999999999,74.3,20.4,11.74,6.57,15.148,25,0.24991789803076367,4.72,1,0,0,0
25.0,0.34109,37.38,0.493,6.415,40.1,20.4,6.12,8.6,15.2,52,0.2934827161414511,4.72,0,0,0,1
24.6,0.19186,37.38,0.493,6.431,14.7,20.4,5.08,7.992000000000001,15.1968,45,0.17551511208097648,5.4175,0,0,0,0
23.0,0.30346999999999996,37.38,0.493,6.312,28.9,20.4,6.15,7.06,12.184000000000001,36,0.26502993916684725,5.4175,1,0,0,1
22.2,0.24103000000000002,37.38,0.493,6.082999999999999,43.7,20.4,12.79,9.044,15.1776,27,0.21594167998346542,5.415,0,0,0,0
19.3,0.06617,33.24,0.46,5.867999999999999,25.8,23.1,9.97,9.986,10.1544,35,0.06407278770058897,5.217499999999999,1,1,0,0
22.6,0.06724,33.24,0.46,6.332999999999999,17.2,23.1,7.34,5.5520000000000005,14.1808,53,0.06507587673618766,5.215,0,0,0,0
19.8,0.045439999999999994,33.24,0.46,6.144,32.2,23.1,9.09,9.396,11.1584,26,0.044437849430568215,5.875,0,0,0,1
17.1,0.050230000000000004,36.06,0.4379,5.706,28.4,23.1,12.43,6.742000000000001,14.1368,21,0.049009187801052775,6.640000000000001,0,1,0,0
19.4,0.03466,36.06,0.4379,6.031000000000001,23.3,23.1,7.83,7.4879999999999995,14.1552,22,0.03407287033313533,6.640000000000001,1,0,0,0
22.2,0.05083,35.19,0.515,6.316,38.1,19.8,5.68,9.144,11.1776,34,0.049580328098150425,6.4575000000000005,0,0,0,0
20.7,0.037380000000000004,35.19,0.515,6.31,38.5,19.8,6.75,7.513999999999999,15.1656,53,0.036698303782673684,6.46,1,0,1,0
21.1,0.03961,35.19,0.515,6.037000000000001,34.5,19.8,8.01,8.922,14.1688,57,0.038845642823198155,5.985,1,0,0,0
19.5,0.03427,35.19,0.515,5.869,46.3,19.8,9.8,10.09,15.155999999999999,53,0.03369586385672555,5.23,0,0,0,1
18.5,0.030410000000000003,35.19,0.515,5.895,59.6,19.8,10.56,8.27,12.148,21,0.029956781289803357,5.615,1,0,0,1
20.6,0.03306,35.19,0.515,6.059,37.3,19.8,8.51,8.112,14.1648,26,0.032525271703396925,4.8125,1,0,0,1
19.0,0.054970000000000005,35.19,0.515,5.985,45.4,19.8,9.74,6.38,11.152000000000001,28,0.05351233050476119,4.8125,0,1,0,0
18.7,0.06151,35.19,0.515,5.968,58.5,19.8,9.29,6.474,13.1496,20,0.059692422747982116,4.8125,1,0,0,0
32.7,0.013009999999999999,31.52,0.442,7.2410000000000005,49.3,24.5,5.49,6.254,13.2616,48,0.012926096886133642,7.0375000000000005,1,0,0,0
16.5,0.024980000000000002,31.89,0.518,6.54,59.7,24.1,8.65,7.33,11.132,40,0.024673100204884196,6.267499999999999,1,0,0,1
23.9,0.02543,33.78,0.484,6.696000000000001,56.4,22.4,7.18,8.978,15.1912,52,0.025112036814854896,5.732500000000001,1,0,1,0
31.2,0.030489999999999996,33.78,0.484,6.874,28.1,22.4,4.61,10.624,11.2496,23,0.030034417274120925,6.465000000000001,0,0,0,1
17.5,0.03113,34.39,0.442,6.013999999999999,48.5,21.2,10.53,7.15,13.14,26,0.030655288259616963,8.0125,1,1,0,0
17.2,0.06162,34.39,0.442,5.898,52.3,21.2,12.67,6.044,13.1376,46,0.05979604334596573,8.015,0,0,0,1
23.1,0.0187,34.15,0.429,6.516,27.7,22.1,6.36,8.162,12.1848,47,0.01852730461388356,8.537499999999998,1,1,0,0
24.5,0.015009999999999999,32.01,0.435,6.635,29.7,23.0,5.99,6.29,13.196,45,0.014898464661966622,8.3425,1,0,0,0
26.6,0.02899,31.25,0.429,6.939,34.5,20.3,5.89,5.632000000000001,11.2128,30,0.028577738631707397,8.795,1,0,0,0
22.9,0.062110000000000005,31.25,0.429,6.49,44.4,20.3,5.98,7.257999999999999,15.1832,55,0.06025749561032615,8.7925,0,0,0,1
24.1,0.0795,31.69,0.41100000000000003,6.579,35.9,21.7,5.49,5.582000000000001,10.1928,45,0.0764979709727249,10.712499999999999,1,0,0,1
18.6,0.07244,31.69,0.41100000000000003,5.8839999999999995,18.5,21.7,7.79,7.372000000000001,11.1488,50,0.06993642619916392,10.7125,1,0,0,1
30.1,0.01709,32.02,0.41,6.728,36.1,23.0,4.5,6.102,12.2408,40,0.016945608726141773,12.1275,1,1,0,0
18.2,0.04301,31.91,0.413,5.662999999999999,21.9,18.0,8.05,8.764,12.1456,34,0.04211076370038195,10.585,0,0,0,0
20.6,0.10659,31.91,0.413,5.936,19.5,18.0,5.57,9.312000000000001,13.1648,53,0.101283214752084,10.584999999999999,0,0,0,1
17.8,8.98296,48.1,0.77,6.212000000000001,97.4,19.8,17.6,5.956,14.1424,39,2.3008796395346813,2.1225,0,0,0,0
21.7,3.8497,48.1,0.77,6.395,91.0,19.8,13.27,7.034,13.1736,56,1.578916847366148,2.505,0,1,0,0
22.7,5.20177,48.1,0.77,6.127000000000001,83.4,19.8,11.48,6.354,15.1816,42,1.8248347351792473,2.7225,0,0,1,0
22.6,4.26131,48.1,0.77,6.112,81.3,19.8,12.67,7.899767068273099,14.1808,26,1.6603800451716153,2.5075000000000003,0,1,0,0
25.0,4.541919999999999,48.1,0.77,6.398,88.0,19.8,7.79,8.8,10.2,37,1.7123410111146562,2.5175,0,0,0,0
19.9,3.83684,48.1,0.77,6.251,91.1,19.8,14.19,8.898,13.1592,56,1.5762616149393935,2.295,1,0,0,1
20.8,3.6782199999999996,48.1,0.77,5.362,96.2,19.8,10.19,8.016,14.1664,52,1.5429176957008952,2.105,0,1,0,0
16.8,4.22239,48.1,0.77,5.803,89.0,19.8,14.64,9.736,15.1344,57,1.6529551515173315,1.9049999999999998,1,0,1,0
21.9,3.4742800000000003,48.1,0.718,8.78,82.9,19.8,5.29,8.038,12.1752,26,1.4983454449272653,1.9049999999999998,0,0,0,1
27.5,4.55587,48.1,0.718,3.5610000000000004,87.9,19.8,7.12,8.05,12.22,51,1.7148550264902072,1.6124999999999998,1,0,0,1
21.9,3.69695,48.1,0.718,4.963,91.4,19.8,14.0,10.238,14.1752,58,1.5469133618955864,1.75,0,1,0,0
23.1,13.5222,48.1,0.631,3.863,100.0,19.8,13.33,9.962,11.1848,24,2.675678513070904,1.5075,0,1,0,0
50.0,4.898219999999999,48.1,0.631,4.97,100.0,19.8,3.26,9.7,13.4,41,1.774650610477353,1.3325,0,0,0,1
50.0,5.669980000000001,48.1,0.631,6.683,96.8,19.8,3.73,6.7,15.4,58,1.8976168614222872,1.355,1,0,0,1
50.0,6.53876,48.1,0.631,7.016,97.5,19.8,2.96,10.1,12.4,46,2.020057712262034,1.2,1,0,0,0
50.0,9.2323,48.1,0.631,6.216,100.0,19.8,9.53,9.8,13.4,25,2.3255493836278043,1.1700000000000002,1,0,0,0
50.0,8.26725,48.1,0.6679999999999999,5.875,89.6,19.8,8.88,10.8,12.4,57,2.226486679687524,1.1275,1,0,0,0
13.8,11.1081,48.1,0.6679999999999999,4.906000000000001,100.0,19.8,34.77,6.876,13.1104,56,2.493874650127679,1.175,1,0,0,0
13.8,18.4982,48.1,0.6679999999999999,4.138,100.0,19.8,37.97,7.0760000000000005,13.1104,35,2.970322153616776,1.1375,0,1,0,0
15.0,19.6091,48.1,0.6709999999999999,7.313,97.9,19.8,13.44,8.9,15.12,45,3.0257327258266167,1.3175,0,0,0,0
13.9,15.288,48.1,0.6709999999999999,6.649,93.3,19.8,23.24,9.478,15.1112,26,2.7904286403681122,1.345,1,0,0,0
13.3,9.82349,48.1,0.6709999999999999,6.794,98.8,19.8,21.24,6.066,14.1064,22,2.381718772241792,1.3575,1,0,0,0
13.1,23.6482,48.1,0.6709999999999999,6.38,96.2,19.8,23.69,9.262,14.1048,54,3.204703875510067,1.3850000000000002,1,1,0,0
10.2,17.8667,48.1,0.6709999999999999,6.223,100.0,19.8,21.78,7.904,11.0816,46,2.937398463323919,1.3875,0,0,1,0
10.4,88.9762,48.1,0.6709999999999999,6.968,91.9,19.8,17.21,9.408,14.0832,21,4.4995451909142234,1.4175,1,0,0,0
10.9,15.8744,48.1,0.6709999999999999,6.545,99.1,19.8,21.08,8.618,10.0872,60,2.825797680570924,1.5175,0,0,1,0
11.3,9.18702,48.1,0.7,5.5360000000000005,100.0,19.8,23.6,8.226,11.0904,46,2.321114360892544,1.5775,1,0,0,1
12.3,7.9924800000000005,48.1,0.7,5.52,100.0,19.8,24.56,6.746,15.0984,41,2.19638867250955,1.535,0,1,0,0
8.8,20.0849,48.1,0.7,4.368,91.2,19.8,30.63,5.676,14.0704,25,3.04855714447919,1.44,0,0,0,1
7.2,16.8118,48.1,0.7,5.277,98.1,19.8,30.81,10.144,13.0576,36,2.879861159011059,1.4275000000000002,0,0,1,0
10.5,24.3938,48.1,0.7,4.652,100.0,19.8,28.28,7.71,15.084000000000001,34,3.2345050497403935,1.4675,1,0,0,1
7.4,22.5971,48.1,0.7,5.0,89.5,19.8,31.99,8.347999999999999,15.0592,54,3.1611238231251,1.52,0,0,1,0
10.2,14.3337,48.1,0.7,4.88,100.0,19.8,30.62,6.104,10.0816,25,2.730053020578551,1.59,0,1,0,0
11.5,8.15174,48.1,0.7,5.39,98.9,19.8,20.85,6.03,12.092,51,2.213944025142987,1.73,0,0,1,0
15.1,6.96215,48.1,0.7,5.712999999999999,97.0,19.8,17.11,9.702,11.1208,20,2.0746990638882306,1.9250000000000003,1,0,0,1
